2004 Federal Election Polling Places [12246 8/11/2005 11:10:53 PM]
State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode
NSW,249,Paterson,1647,1,Tea Gardens,Tea Gardens Public School,Witt St,,,TEA GARDENS,NSW,2324
NSW,249,Paterson,1425,1,Thornton,Thornton Public School,Government Rd,,,THORNTON,NSW,2322
NSW,249,Paterson,1649,1,Tomago,Tomago Recreation Club Bowls Clubhouse,Tomago Rd,,,TOMAGO,NSW,2322
NSW,249,Paterson,1650,1,Tuncurry,Tuncurry Primary School,Tuncurry St,,,TUNCURRY,NSW,2428
NSW,249,Paterson,33786,1,Tuncurry South,Tuncurry Salvation Army Hall,7 South St,,,TUNCURRY,NSW,2428
NSW,249,Paterson,1426,1,Vacy,Vacy Public School,Gresford Rd,,,VACY,NSW,2421
NSW,249,Paterson,1652,1,Wallarobba,Wallarobba Memorial Hall,Wallarobba/Brookfield Rd,,,WALLAROBBA,NSW,2420
NSW,249,Paterson,1653,1,Wards River,Wards River Community Hall,Ward St,,,WARDS RIVER,NSW,2422
NSW,249,Paterson,1655,1,Williamtown,Williamtown Public School,Cabbage Tree Rd,,,WILLIAMTOWN,NSW,2318
NSW,249,Paterson,31511,1,Wirreanda Medowie,Wirreanda Public School,Brocklesby Rd,,,MEDOWIE,NSW,2318
NSW,249,Paterson,1430,1,Woodberry,Woodberry Public School,Lawson Ave,,,WOODBERRY,NSW,2322
NSW,249,Paterson,1431,1,Woodville,Iona Public School,Paterson Rd,,,WOODVILLE,NSW,2321
NSW,249,Paterson,1658,1,Wootton,Wootton Community Centre,O'Sullivans Way,,,WOOTTON,NSW,2423
NSW,142,Prospect,31643,1,Abbotsbury,Abbotsbury Community Hall,Stockdale Cres,,,ABBOTSBURY,NSW,2176
NSW,142,Prospect,383,1,Banks Drive,Banks Public School,Banks Dr,,,ST CLAIR,NSW,2759
NSW,142,Prospect,390,1,Blackwell,Blackwell Public School,Blackwell Ave,,,ST CLAIR,NSW,2759
NSW,142,Prospect,2330,1,Bossley Park,Bossley Park Public School,Marconi Rd,,,BOSSLEY PARK,NSW,2176
NSW,142,Prospect,8880,1,Bossley Park High,Bossley Park High School,Prairievale Rd,,,BOSSLEY PARK,NSW,2176
NSW,142,Prospect,391,1,Clairgate,Clairgate Public School,Colorado Dr,,,ST CLAIR,NSW,2759
NSW,142,Prospect,11939,1,Erskine Park,James Erskine Public School,Peppertree Dr,,,ERSKINE PARK,NSW,2759
NSW,142,Prospect,2335,1,Fairfield,Senior Citizens Hall,Kenyon St,,,FAIRFIELD,NSW,2165
NSW,142,Prospect,32481,1,Fairfield Central,Fairfield Public School,Smart St,,,FAIRFIELD,NSW,2165
NSW,142,Prospect,2336,1,Fairfield East (Prospect),Fairfield City Leisure Centre,Vine St,,,FAIRFIELD,NSW,2165
NSW,142,Prospect,2337,1,Fairfield Heights,Fairfield Heights Public School,Station St,,,FAIRFIELD HEIGHTS,NSW,2165
NSW,142,Prospect,2338,1,Fairfield North,Fairfield High School,The Horsley Dr,,,FAIRFIELD,NSW,2165
NSW,142,Prospect,2339,1,Fairfield South,Fairvale Public School,Wolseley St,,,FAIRFIELD,NSW,2165
NSW,142,Prospect,2340,1,Fairfield West,Westfields Sports High School,Hamilton Rd,,,FAIRFIELD WEST,NSW,2165
NSW,142,Prospect,2341,1,Fairvale High,Fairvale High School,Thorney Rd,,,FAIRFIELD WEST,NSW,2165
NSW,142,Prospect,873,1,Governor Philip King,Governor Philip King Public School,Allambie Rd,,,EDENSOR PARK,NSW,2176
NSW,142,Prospect,2342,1,Greystanes,Greystanes Public School,Merrylands Rd,,,GREYSTANES,NSW,2145
NSW,142,Prospect,2343,1,Greystanes North,Beresford Road Public School,Beresford Rd,,,GREYSTANES,NSW,2145
NSW,142,Prospect,2346,1,Holroyd,Holroyd High School,Cumberland Rd,,,GREYSTANES,NSW,2145
NSW,142,Prospect,2347,1,Horsley Park,Horsley Park Public School,The Horsley Dr,,,HORSLEY PARK,NSW,2164
NSW,142,Prospect,398,1,Kemps Creek (Prospect),Kemps Creek Public School,100 Cross St,,,KEMPS CREEK,NSW,2178
NSW,142,Prospect,2350,1,Pendle Hill South,Pendle Hill Girl Guides Hall,Ettalong Rd,,,GREYSTANES,NSW,2145
NSW,142,Prospect,2351,1,Prairievale,Prairievale Public School,Prairievale Rd,,,BOSSLEY PARK,NSW,2176
NSW,142,Prospect,2353,1,Ringrose,Ringrose Public School,Ringrose Ave,,,GREYSTANES,NSW,2145
NSW,142,Prospect,409,1,St Clair,St Clair Public School,Timesweep Dr,,,ST CLAIR,NSW,2759
NSW,142,Prospect,874,1,St Johns Park High,St Johns Park High School,Mimosa Rd,,,GREENFIELD PARK,NSW,2176
NSW,142,Prospect,2355,1,Smithfield,Smithfield Public School,O'Connell St,,,SMITHFIELD,NSW,2164
NSW,142,Prospect,2356,1,Smithfield East,Smithfield RSL Youth Club Hall,Oxford St,,,SMITHFIELD,NSW,2164
NSW,142,Prospect,2357,1,Smithfield West,Smithfield West Public School,Wetherill St,,,SMITHFIELD,NSW,2164
NSW,142,Prospect,33608,2,Special Hospital Team 1,Fairfield District Hospital,Prairievale Rd,,,PRAIRIEWOOD,NSW,2176
NSW,142,Prospect,14145,1,Sydney (Prospect),Sydney Town Hall,George St,,,SYDNEY,NSW,2000
NSW,142,Prospect,894,1,Wakeley (Prospect),King Park Public School,Humphries Rd,,,WAKELEY,NSW,2176
NSW,142,Prospect,2360,1,Widemere,Widemere Public School,Nemesia St,,,GREYSTANES,NSW,2145
NSW,142,Prospect,2361,1,William Stimson,William Stimson Public School,Lily St,,,WETHERILL PARK,NSW,2164
NSW,144,Reid,2365,1,Auburn,Auburn Public School,Auburn Rd,,,AUBURN,NSW,2144
NSW,144,Reid,2366,1,Auburn East,St. Joseph The Worker,Wellington Rd,,,AUBURN,NSW,2144
NSW,144,Reid,2367,1,Auburn Hospital,Auburn District Hospital,Norval St,,,AUBURN,NSW,2144
NSW,144,Reid,2368,1,Auburn North,Auburn Girls High School,Hunter St,,,AUBURN,NSW,2144
NSW,144,Reid,2369,1,Auburn West,Auburn West Public School,Chisholm Rd,,,AUBURN,NSW,2144
NSW,144,Reid,2370,1,Berala,Berala Public School,Harrow Rd,and Clarke ST.,,BERALA,NSW,2141
NSW,144,Reid,2373,1,Blaxcell,Blaxcell Street Public School,Blaxcell St,,,GUILDFORD,NSW,2161
NSW,144,Reid,2374,1,Cardinal Gilroy Village,Cardinal Gilroy Village,Barcom St,,,MERRYLANDS WEST,NSW,2160
NSW,144,Reid,2377,1,Fowler Road,Merrylands P/S Fowler Rd.,Fowler Rd,,,MERRYLANDS,NSW,2160
NSW,144,Reid,2378,1,Granville,Saint Raymond of Hadchit Community Hall,Jamieson St,,,GRANVILLE,NSW,2142
NSW,144,Reid,2379,1,Granville North (Reid),Salvation Army Hall,cnr Good St &,Victoria Sts,,GRANVILLE,NSW,2142
NSW,144,Reid,2380,1,Granville South,Granville South Public School,Woodville Rd,and Oxford St,,GUILDFORD,NSW,2161
NSW,144,Reid,2381,1,Guildford,Guildford Public School,Apia St,,,GUILDFORD,NSW,2161
NSW,144,Reid,2382,1,Guildford East,St. Marys Church of England,Bolton St,,,GUILDFORD,NSW,2161
NSW,144,Reid,2345,1,Guildford West,Guildford West Public School,Palmer St,,,GUILDFORD WEST,NSW,2161
NSW,144,Reid,2256,1,Hilltop Road,Hilltop Road Public School,Hilltop Rd,,,MERRYLANDS,NSW,2160
NSW,144,Reid,2383,1,Hyde Park,"Jubilee Hall, Kingsland Rd.",Kingsland Rd,,,BERALA,NSW,2141
NSW,144,Reid,2384,1,Lidcombe,Lidcombe Public School,Mills St,,,LIDCOMBE,NSW,2141
NSW,144,Reid,2386,1,Lidcombe South,"St. Stephens Hall, Lidcombe",St Stephens Church Hall,Taylor St.,,LIDCOMBE,NSW,2141
NSW,144,Reid,2387,1,Merrylands,"St. Thomas' Hall, Merrylands",Farnell St,,,MERRYLANDS,NSW,2160
NSW,144,Reid,2388,1,Merrylands East,Merrylands East Public School,Myee St,,,MERRYLANDS,NSW,2160
NSW,144,Reid,2259,1,Merrylands North,Merrylands Scout Hall,Treves St,,,MERRYLANDS,NSW,2160
NSW,144,Reid,2260,1,Merrylands West,Merrylands West Guides Hall,Hampden Rd,,,WENTWORTHVILLE,NSW,2145
NSW,144,Reid,2261,1,Monterey Street,Scout Hall Monterey St,Monterey St,,,WENTWORTHVILLE,NSW,2145
NSW,144,Reid,34328,1,Newington Central,Newington Public School,Newington Blvde,,,NEWINGTON,NSW,2127
NSW,144,Reid,2349,1,Old Guildford,Old Guildford Infants School,Orchardleigh St,,,OLD GUILDFORD,NSW,2161
NSW,144,Reid,34060,4,Prison Mobile Team 1,Silverwater Prison,Holker St,,,SILVERWATER,NSW,2141
NSW,144,Reid,2390,1,Rawson,Granville South High School,Rawson Rd,,,GUILDFORD,NSW,2161
NSW,144,Reid,2391,1,Regents Park,Regents Park Community Centre,Amy St,,,REGENTS PARK,NSW,2143
NSW,144,Reid,2354,1,Sherwood Grange,Coolibah fitness Centre,25 Paton St,,,MERRYLANDS,NSW,2160
NSW,144,Reid,2394,1,Silverwater,Auburn North Public School,Parramatta Rd,,,AUBURN,NSW,2144
NSW,144,Reid,33638,2,Special Hospital Team 1,St Josephs Village Aged Care Facility,Normanby Rd,,,LIDCOMBE,NSW,2144
NSW,144,Reid,33736,2,Special Hospital Team 2,Rosary Village Aged Care Facility,Tara Cl,,,YENNORA,NSW,2161
NSW,144,Reid,14147,1,Sydney (Reid),Sydney Town Hall,George St,,,SYDNEY,NSW,2000
NSW,144,Reid,2392,1,Trinity Auburn,Trinity College,Queen St,,,AUBURN,NSW,2144
NSW,144,Reid,2280,1,Wentworthville South,Wentworthville Baptist,Chelmsford Rd,,,WENTWORTHVILLE,NSW,2145
NSW,144,Reid,2362,1,Yennora (Reid),Yennora Public School,Ellis Pde,,,YENNORA,NSW,2161
NSW,145,Richmond,2043,1,Alstonville,Alstonville High School,Cawley Cl,,,ALSTONVILLE,NSW,2477
NSW,145,Richmond,2399,1,Bangalow,Bangalow Public School,Byron St,,,BANGALOW,NSW,2479
NSW,145,Richmond,2400,1,Banora Point,Banora Point Public School,Pioneer Pde,,,BANORA POINT,NSW,2486
NSW,145,Richmond,31668,1,Banora Point South,Centaur Public School,Eucalyptus Dr,,,BANORA POINT,NSW,2486
NSW,145,Richmond,31672,1,Banora Point West,St James' Primary School,Doyle Dr,,,BANORA POINT,NSW,2486
NSW,145,Richmond,2402,1,Bilambil,Bilambil Public School,Bilambil Rd,,,BILAMBIL,NSW,2486
NSW,145,Richmond,2403,1,Billinudgel,Billi Lids Long Day Care Centre,Brunswick St,,,BILLINUDGEL,NSW,2483
NSW,145,Richmond,2404,1,Bogangar,Bogangar Public School,Tweed Coast Rd,,,BOGANGAR,NSW,2488
NSW,145,Richmond,2407,1,Brunswick Heads,Brunswick Heads Memorial Hall,Fingal St,,,BRUNSWICK HEADS,NSW,2483
NSW,145,Richmond,2408,1,Burringbar,Burringbar Public School,59 Upper Burringbar Rd,,,BURRINGBAR,NSW,2483
NSW,145,Richmond,2409,1,Byron Bay,Byron Bay Public School,Kingsley St,,,BYRON BAY,NSW,2481
NSW,145,Richmond,11917,1,Byron Bay South,Byron Bay High School,Bangalow Rd,,,BYRON BAY,NSW,2481
NSW,145,Richmond,2411,1,Carool,Carool Public School,409 Carool Rd,,,CAROOL,NSW,2486
NSW,145,Richmond,2412,1,Chillingham,Chillingham Public School,1420 Numinbah Rd,,,CHILLINGHAM,NSW,2484
NSW,145,Richmond,2413,1,Chinderah,Tweed Super Sports,Tweed Super Sports,Lot 1 Chinderah Bay Dr,,CHINDERAH,NSW,2487
NSW,145,Richmond,2415,1,Condong,Condong Public School,McLeod St,,,CONDONG,NSW,2484
NSW,145,Richmond,2416,1,Coorabell,Coorabell Public School,Mango La,,,COORABELL,NSW,2479
NSW,145,Richmond,2418,1,Crabbes Creek,Crabbes Creek Public School,22 Crabbes Creek Rd,,,CRABBES CREEK,NSW,2483
NSW,145,Richmond,2419,1,Crystal Creek,Crystal Creek Public School,813 Numinbah Rd,,,CRYSTAL CREEK,NSW,2484
NSW,145,Richmond,2420,1,Cudgen,Cudgen Public School,Collier St,,,CUDGEN,NSW,2487
NSW,145,Richmond,2422,1,Dungay,Dungay Public School,305 Tomewin Rd,,,DUNGAY,NSW,2484
NSW,145,Richmond,2424,1,Duranbah,Duranbah Public School,Duranbah Rd,,,DURANBAH,NSW,2487
NSW,145,Richmond,2425,1,Durrumbul,Durrumbul Public School,Main Arm Rd,,,DURRUMBUL,NSW,2482
NSW,145,Richmond,2427,1,Eureka,Eureka Public School,Eureka Rd,,,EUREKA,NSW,2480
NSW,145,Richmond,2428,1,Ewingsdale,Ewingsdale Hall,Old Pacific Hwy,,,EWINGSDALE,NSW,2481
NSW,145,Richmond,2429,1,Federal,Federal Hall,Federal Dr,,,FEDERAL,NSW,2480
NSW,145,Richmond,2430,1,Fernleigh,Fernleigh Public School,Fernleigh Rd,,,FERNLEIGH,NSW,2479
NSW,145,Richmond,2431,1,Fingal Head,Fingal Head Public School,Letitia Rd,,,FINGAL HEAD,NSW,2487
NSW,145,Richmond,2435,1,Goonengerry,Goonengerry Public School,Goonengerry Rd,,,GOONENGERRY,NSW,2482
NSW,145,Richmond,2438,1,Hastings Point,North Star Holiday Resort,Tweed Coast Rd,,,HASTINGS POINT,NSW,2489
NSW,145,Richmond,2440,1,Kingscliff,St Anthony's Primary School,Pearl St,,,KINGSCLIFF,NSW,2487
NSW,145,Richmond,2441,1,Kunghur,Kunghur Hall,Kyogle Rd,,,KUNGHUR,NSW,2484
NSW,145,Richmond,2442,1,Lennox Head,Lennox Head Public School,Byron St,,,LENNOX HEAD,NSW,2478
NSW,145,Richmond,2451,1,Mcleans Ridges,Mcleans Ridges Hall,Cowlong Rd,,,MCLEANS RIDGES,NSW,2480
NSW,145,Richmond,2452,1,Main Arm Upper,Main Arm Upper Public School,Main Arm Rd,,,UPPER MAIN ARM,NSW,2482
NSW,145,Richmond,2454,1,Mullumbimby,St John's Multipurpose Centre,Murwillumbah Rd,,,MULLUMBIMBY,NSW,2482
NSW,145,Richmond,2455,1,Murwillumbah,Murwillumbah Civic Centre,Tumbulgum Rd,,,MURWILLUMBAH,NSW,2484
NSW,145,Richmond,2457,1,Murwillumbah South,St Joseph's Primary School,Greville St,,,MURWILLUMBAH SOUTH,NSW,2484
NSW,145,Richmond,2405,1,Murwillumbah West,Wollumbin High School,Main Arm Rd,,,MURWILLUMBAH,NSW,2484
NSW,145,Richmond,2459,1,Newrybar,Newrybar Public School,Pacific Hwy,,,NEWRYBAR,NSW,2479
NSW,145,Richmond,11918,1,Ocean Shores,Ocean Shores Community Centre,Rajah Rd,,,OCEAN SHORES,NSW,2483
NSW,145,Richmond,2461,1,Piggabeen,Piggabeen Hall,Piggabeen Rd,,,PIGGABEEN,NSW,2486
NSW,145,Richmond,2462,1,Pottsville Beach,Pottsville Beach Public School,Tweed Coast Rd,,,POTTSVILLE BEACH,NSW,2489
NSW,145,Richmond,2115,1,Rous,Rous Public School,Rous Rd,,,ROUS,NSW,2477
NSW,145,Richmond,33640,2,Special Hospital Team 1,Wommin Bay Hostel,North Arm Rd,,,MURWILLUMBAH,NSW,2487
NSW,145,Richmond,33753,2,Special Hospital Team 2,Winders Lodge,Winders Pl,,,TWEED HEADS WEST,NSW,2486
NSW,145,Richmond,33756,2,Special Hospital Team 3,Pinehaven Nursing Home,Shirley St,,,SUFFOLK PARK,NSW,2482
NSW,145,Richmond,2465,1,Stokers Siding,Stokers Siding Public School,Stokers Rd,,,STOKERS SIDING,NSW,2484
NSW,145,Richmond,38336,1,Suffolk Park,Suffolk Park Community Hall,Alcorn St,,,SUFFOLK PARK,NSW,2481
NSW,145,Richmond,14150,1,Sydney (Richmond),Sydney Town Hall,George St,,,SYDNEY,NSW,2000
NSW,145,Richmond,2466,1,Terranora,Terranora Public School,Terranora Rd,,,TERRANORA,NSW,2486
NSW,145,Richmond,2468,1,Tintenbar,Tintenbar Public School,Fredericks La,,,TINTENBAR,NSW,2480
NSW,145,Richmond,2471,1,Tumbulgum,Tumbulgum Public School,Fawcett St,,,TUMBULGUM,NSW,2490
NSW,145,Richmond,2472,1,Tweed Heads,Twin Towns Police Citizens Hall,Florence St,,,TWEED HEADS,NSW,2485
NSW,145,Richmond,2436,1,Tweed Heads Central,St Cuthbert's Anglican Church,13 Powell St,,,TWEED HEADS,NSW,2485
NSW,145,Richmond,2473,1,Tweed Heads South,Tweed River High School,Heffron St,,,TWEED HEADS SOUTH,NSW,2486
NSW,145,Richmond,34348,1,Tweed Heads West,Boyds Bay Garden World,Rose St,,,TWEED HEADS WEST,NSW,2485
NSW,145,Richmond,2474,1,Tyalgum,Tyalgum Public School,Coolman St,,,TYALGUM,NSW,2484
NSW,145,Richmond,2475,1,Uki,Uki Public School,Main St,,,UKI,NSW,2484
NSW,145,Richmond,2476,1,Wilsons Creek,Wilsons Creek Hall,Wilsons Creek Rd,,,WILSONS CREEK,NSW,2482
NSW,145,Richmond,2133,1,Wollongbar,Wollongbar Public School,Simpson Ave,,,WOLLONGBAR,NSW,2477
NSW,250,Riverina,1243,1,Adjungbilly,Bongongo Public School,Adjungbilly Rd,,,ADJUNGBILLY,NSW,2727
NSW,250,Riverina,1244,1,Ardlethan,Ardlethan CWA Hall,Warri St,,,ARDLETHAN,NSW,2665
NSW,250,Riverina,1245,1,Ariah Park,Ariah Park Memorial Hall,Pitt St,,,ARIAH PARK,NSW,2665
NSW,250,Riverina,1246,1,Ashmont,Ashmont Primary School,Bardia St,,,WAGGA WAGGA,NSW,2650
NSW,250,Riverina,2482,1,Barellan,Barellan Central School,Boree St,,,BARELLAN,NSW,2665
NSW,250,Riverina,1248,1,Beckom,Beckom Public School,Welman St,,,BECKOM,NSW,2665
NSW,250,Riverina,2484,1,Beelbangera,Beelbangera Public School,Rankins Springs Rd,,,BEELBANGERA,NSW,2680
NSW,250,Riverina,1249,1,Bethungra,Hotel Shirley Bed & Breakfast,Baylis St,,,BETHUNGRA,NSW,2590
NSW,250,Riverina,2485,1,Bilbul,Bilbul Public School,The Crescent,,,BILBUL,NSW,2680
NSW,250,Riverina,2486,1,Binya,Binya Public School,Burley Griffin Way,,,BINYA,NSW,2665
NSW,250,Riverina,2496,1,Carrathool,Carrathool Public School,Glover St,,,CARRATHOOL,NSW,2711
NSW,250,Riverina,1311,1,Charles Sturt University,Recreation Centre,Valder Way,CSU Agriculture Campus,,WAGGA WAGGA,NSW,2650
NSW,250,Riverina,2498,1,Coleambally,Coleambally Central School,Kingfisher Ave,,,COLEAMBALLY,NSW,2707
NSW,250,Riverina,769,1,Collingullie,Collingullie Public School,Urana St,,,COLLINGULLIE,NSW,2652
NSW,250,Riverina,1261,1,Coolac,Coolac Memorial Hall,Hume Hwy,,,COOLAC,NSW,2727
NSW,250,Riverina,1262,1,Coolamon,Coolamon Shire Hall,Cowabbie St,,,COOLAMON,NSW,2701
NSW,250,Riverina,1263,1,Cootamundra,Cootamundra Public School,Cooper St,,,COOTAMUNDRA,NSW,2590
NSW,250,Riverina,1265,1,Cootamundra High,Cootamundra High School,Poole St,,,COOTAMUNDRA,NSW,2590
NSW,250,Riverina,1266,1,Cootamundra South,E A Southee Public School,Cowcumbla St,,,COOTAMUNDRA,NSW,2590
NSW,250,Riverina,1267,1,Currawarna,Currawarna Community Centre,Bidgee St,,,CURRAWARNA,NSW,2650
NSW,250,Riverina,2501,1,Darlington Point,Murrumbidgee Shire Hall,Carrington St,,,DARLINGTON POINT,NSW,2706
NSW,250,Riverina,2502,1,Driver,Wade High School,Poole St,,,GRIFFITH,NSW,2680
NSW,250,Riverina,1270,1,Euberta,Euberta Community Hall,Old Narrandera Rd,,,EUBERTA,NSW,2650
NSW,250,Riverina,1272,1,Forest Hill,Forest Hill Public School,Sturt Hwy,,,FOREST HILL,NSW,2651
NSW,250,Riverina,787,1,Galore,Galore Public Hall,Sturt Hwy,,,GALORE,NSW,2652
NSW,250,Riverina,1274,1,Ganmain,Ganmain Public School,Langham St,,,GANMAIN,NSW,2702
NSW,250,Riverina,32486,1,Glenfield Park,Glenfield Park Scout Hall,Dalman Pkwy,,,WAGGA WAGGA,NSW,2650
NSW,250,Riverina,2506,1,Goolgowi,Goolgowi Public School,Penney St,,,GOOLGOWI,NSW,2652
NSW,250,Riverina,2507,1,Gralee,Gralee SSP School,Yanco Ave,,,LEETON,NSW,2705
NSW,250,Riverina,2508,1,Griffith,Griffith Memorial Hall,Banna Ave,,,GRIFFITH,NSW,2680
NSW,250,Riverina,2509,1,Griffith East,Griffith East Public School,Wakaden St,,,GRIFFITH,NSW,2680
NSW,250,Riverina,2511,1,Griffith North,Griffith North Public School,Kooba St,,,GRIFFITH,NSW,2680
NSW,250,Riverina,2512,1,Griffith West,Griffith Primary School,Coolah St,,,GRIFFITH,NSW,2680
NSW,250,Riverina,1277,1,Grong Grong,Grong Grong Public School,Junee St,,,GRONG GRONG,NSW,2652
NSW,250,Riverina,1278,1,Gumly Gumly,Gumly Gumly Public School,Pioneer Ave,,,GUMLY GUMLY,NSW,2652
NSW,250,Riverina,1279,1,Gundagai,Gundagai High School,Hanley St,,,GUNDAGAI,NSW,2722
NSW,250,Riverina,1280,1,Gundagai South,Gundagai Sport and Recreation Club,Tumut St,,,GUNDAGAI,NSW,2722
NSW,250,Riverina,2514,1,Hanwood,Hanwood Public School,School St,,,HANWOOD,NSW,2680
NSW,250,Riverina,2516,1,Hay,Hay High School,216 Pine St,,,HAY,NSW,2711
NSW,250,Riverina,2517,1,Hay Hospital,Hay Hospital,Murray St,,,HAY,NSW,2711
NSW,250,Riverina,1282,1,Humula,Humula Public School,School St,,,HUMULA,NSW,2652
NSW,250,Riverina,1283,1,Illabo,Illabo Public School,Layton St,,,ILLABO,NSW,2590
NSW,250,Riverina,1285,1,Junee,Junee High School,Lydia Street,,,JUNEE,NSW,2663
NSW,250,Riverina,1288,1,Kapooka,Kapooka Public School,Sturt Ave,,,KAPOOKA,NSW,2661
NSW,250,Riverina,1289,1,Kooringal,Kooringal Public School,Lake Albert Rd,,,KOORINGAL,NSW,2650
NSW,250,Riverina,1291,1,Ladysmith,Ladysmith Public School,Tywong St,,,LADYSMITH,NSW,2652
NSW,250,Riverina,1292,1,Lake Albert,Lake Albert Public School,Main St,,,LAKE ALBERT,NSW,2650
NSW,250,Riverina,2526,1,Lake Wyangan,Lake Wyangan Public School,Boorga Rd,,,LAKE WYANGAN,NSW,2680
NSW,250,Riverina,2527,1,Leeton,Madonna Place Hall,Wade Ave,,,LEETON,NSW,2705
NSW,250,Riverina,2528,1,Leeton Hospital,Leeton Hospital,Wade Ave,,,LEETON,NSW,2705
NSW,250,Riverina,1295,1,Mangoplah,Mangoplah Public School,Kyeamba St,,,MANGOPLAH,NSW,2652
NSW,250,Riverina,1296,1,Marrar,Marrar Public School,Centenery Dr,,,MARRAR,NSW,2652
NSW,250,Riverina,1297,1,Matong,Matong Public School,Main St,,,MATONG,NSW,2652
NSW,250,Riverina,1300,1,Mount Austin,Mount Austin Public School,Bourke St,,,WAGGA WAGGA,NSW,2650
NSW,250,Riverina,2533,1,Murrami,Murrami Community Hall,189 Wattle Ave,,,MURRAMI,NSW,2705
NSW,250,Riverina,1304,1,Nangus,Nangus Public School,Hulong St,,,NANGUS,NSW,2722
NSW,250,Riverina,2536,1,Narrandera,John O'Brien Hall,Larmer St,,,NARRANDERA,NSW,2700
NSW,250,Riverina,2537,1,Narrandera East,Narrandera High School,Elizabeth St,,,NARRANDERA,NSW,2700
NSW,250,Riverina,2538,1,Narrandera West,Narrandera Public School,Adams St,use Bolton St entrance,,NARRANDERA,NSW,2700
NSW,250,Riverina,2542,1,Parkview,Parkview Public School,Park Ave,,,LEETON,NSW,2705
NSW,250,Riverina,2545,1,Rankins Springs,Rankins Springs War Memorial Hall,Boomerang St,,,RANKINS SPRINGS,NSW,2669
NSW,250,Riverina,1312,1,San Isidore,Our Lady of Blessed Eucharist Church Hall,Michael Ave,,,SAN ISIDORE,NSW,2650
NSW,250,Riverina,33626,2,Special Hospital Team 1,Scalabrini Vlge Nrsng Home & Hostel,Warrambool St,,,YOOGALI,NSW,2680
NSW,250,Riverina,33825,2,Special Hospital Team 2,Uralba Hostel,Tor Street,,,JUNEE,NSW,2722
NSW,250,Riverina,33829,2,Special Hospital Team 3,Teloca House,Douglas St,,,NARRANDERA,NSW,2705
NSW,250,Riverina,33830,2,Special Hospital Team 4,The Haven/Wendy Hucker & Nan Roberts Nursing Homes,Plumpton Rd,,,WAGGA WAGGA,NSW,2650
NSW,250,Riverina,33833,2,Special Hospital Team 5,Temora District Hospital,Scott Avenue,,,TEMORA,NSW,2666
NSW,250,Riverina,1314,1,Stockinbingal,Stockinbingal Public School,Dudauman St,,,STOCKINBINGAL,NSW,2725
NSW,250,Riverina,1315,1,Sturt,Sturt Public School,White Ave,,,KOORINGAL,NSW,2650
NSW,250,Riverina,14153,1,Sydney (Riverina),Sydney Town Hall,George St,,,SYDNEY,NSW,2000
NSW,250,Riverina,1317,1,Tarcutta,Tarcutta Memorial Hall,Sydney St,,,TARCUTTA,NSW,2652
NSW,250,Riverina,1318,1,Tatton,Lutheran Primary School Wagga Wagga,Tamar Dr,,,KOORINGAL,NSW,2650
NSW,250,Riverina,1319,1,Temora,Temora Town Hall,De Boos St,,,TEMORA,NSW,2666
NSW,250,Riverina,12075,1,Temora West,St Johns Lutheran Church Hall,Vesper St,,,TEMORA,NSW,2666
NSW,250,Riverina,2481,1,Tharbogang,Tharbogang Public School,Braithwaite Rd,,,THARBOGANG,NSW,2680
NSW,250,Riverina,1321,1,Tolland,Tolland Public School,Raye St,,,WAGGA WAGGA,NSW,2650
NSW,250,Riverina,1323,1,Tumblong,Tumblong War Memorial Hall,Adelong Rd,,,TUMBLONG,NSW,2729
NSW,250,Riverina,1326,1,Turvey Park,Turvey Park Public School,Halloran St,,,WAGGA WAGGA,NSW,2650
NSW,250,Riverina,1327,1,Uranquinty,Uranquinty Public School,Pearson St,,,URANQUINTY,NSW,2652
NSW,250,Riverina,1328,1,Wagga Wagga,Wesley Church Hall,17-21 Johnson St,,,WAGGA WAGGA,NSW,2650
NSW,250,Riverina,1329,1,Wagga Wagga High,Wagga Wagga High School,Macleay St,,,WAGGA WAGGA,NSW,2650
NSW,250,Riverina,1330,1,Wagga Wagga Hospital,Wagga Wagga Base Hospital,Edward St,,,WAGGA WAGGA,NSW,2650
NSW,250,Riverina,1331,1,Wagga Wagga North,North Wagga Public School,Hampden Ave,,,WAGGA WAGGA,NSW,2650
NSW,250,Riverina,1340,1,Wagga Wagga South,South Wagga Public School,Edward St,,,WAGGA WAGGA,NSW,2650
NSW,250,Riverina,1332,1,Wagga Wagga West,St Lukes Church Hall,Docker St,,,WAGGA WAGGA,NSW,2650
NSW,250,Riverina,1333,1,Wallendbeen,Wallendbeen Memorial Hall,King St,,,WALLENDBEEN,NSW,2588
NSW,250,Riverina,2554,1,Wamoon,Wamoon Public School,Oxley Rd,,,WAMOON,NSW,2705
NSW,250,Riverina,1334,1,Wantabadgery,McDonald Memorial Hall,Gundagai St,,,WANTABADGERY,NSW,2650
NSW,250,Riverina,2558,1,Whitton,Whitton Public School,Melbergen St,,,WHITTON,NSW,2705
NSW,250,Riverina,2565,1,Yanco,Yanco Public School,Cudgel St,,,YANCO,NSW,2703
